combinacion,accuracy,f1,precision,recall
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'residual_sugar', 'sulphates'),0.46153846153846156,0.3732330511019035,0.34048527712615106,0.46153846153846156
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'residual_sugar', 'alcohol'),0.5289940828402366,0.48719523615298665,0.4825245196497895,0.5289940828402366
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide'),0.47218934911242605,0.3831914915495607,0.4055803879144417,0.47218934911242605
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide'),0.47692307692307695,0.4037519092724558,0.4005807635640864,0.47692307692307695
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'chlorides', 'density'),0.47810650887573963,0.41129222277963656,0.4306039848257189,0.47810650887573963
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'chlorides', 'pH'),0.46745562130177515,0.3837937317297824,0.41333342533970474,0.46745562130177515
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'chlorides', 'sulphates'),0.47692307692307695,0.3921925185549186,0.4112273412401058,0.47692307692307695
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'chlorides', 'alcohol'),0.5254437869822485,0.4882841650489745,0.4789411723905869,0.5254437869822485
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.47692307692307695,0.39518022336814285,0.3608922243068584,0.47692307692307695
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density'),0.4816568047337278,0.41575692852987417,0.4379428986802451,0.4816568047337278
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'pH'),0.45680473372781066,0.3672796762834968,0.33727929425992315,0.45680473372781066
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'sulphates'),0.4556213017751479,0.36716255179109336,0.33502331344357655,0.4556213017751479
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'alcohol'),0.5242603550295858,0.48328488801826647,0.4804437270286276,0.5242603550295858
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density'),0.4840236686390533,0.4190802217204043,0.4329029352338783,0.4840236686390533
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'pH'),0.47218934911242605,0.3882562056972327,0.3569612955415015,0.47218934911242605
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'sulphates'),0.47692307692307695,0.39512750437310845,0.35915758484180876,0.47692307692307695
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'alcohol'),0.5301775147928994,0.4888537296167192,0.4838006385323544,0.5301775147928994
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'density', 'pH'),0.49940828402366866,0.444022190207686,0.467762004612266,0.49940828402366866
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'density', 'sulphates'),0.493491124260355,0.43008605071402967,0.4381038623641605,0.493491124260355
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'density', 'alcohol'),0.5313609467455621,0.4926344564277399,0.48539537937515037,0.5313609467455621
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'pH', 'sulphates'),0.4544378698224852,0.36696601003032275,0.3342109870102588,0.4544378698224852
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'pH', 'alcohol'),0.5396449704142012,0.5010542647369383,0.49570473916175817,0.5396449704142012
('fixed_acidity', 'volatile_acidity', 'citric_acid', 'sulphates', 'alcohol'),0.5349112426035503,0.49492062093960904,0.48837909587746964,0.5349112426035503
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide'),0.47337278106508873,0.3867552479717385,0.4223676551205755,0.47337278106508873
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide'),0.4804733727810651,0.4065040930436673,0.4069497203283134,0.4804733727810651
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'chlorides', 'density'),0.47455621301775147,0.41531549646281574,0.4367376193381264,0.47455621301775147
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'chlorides', 'pH'),0.46272189349112425,0.38145053334648493,0.3994973352439416,0.46272189349112425
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'chlorides', 'sulphates'),0.47337278106508873,0.39175543337071295,0.4194302283986991,0.47337278106508873
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'chlorides', 'alcohol'),0.5254437869822485,0.48685757595218354,0.47779096945087324,0.5254437869822485
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.48757396449704143,0.4046141299957261,0.37232930903157935,0.48757396449704143
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density'),0.47692307692307695,0.4149138549255728,0.44211714045571254,0.47692307692307695
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'pH'),0.463905325443787,0.37485111287806044,0.3441586564289906,0.463905325443787
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'sulphates'),0.4591715976331361,0.3715685816490865,0.33828028713118635,0.4591715976331361
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'alcohol'),0.5313609467455621,0.48980493280458043,0.48883305985376296,0.5313609467455621
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density'),0.47928994082840237,0.42370853749443066,0.42562314376490384,0.47928994082840237
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'pH'),0.47810650887573963,0.3946258800569591,0.36196851066325486,0.47810650887573963
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'sulphates'),0.4757396449704142,0.3942559847180468,0.3584678545626495,0.4757396449704142
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'alcohol'),0.5313609467455621,0.4902056770046845,0.4845686081195798,0.5313609467455621
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'density', 'pH'),0.5017751479289941,0.45804396149856336,0.46216830011682647,0.5017751479289941
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'density', 'sulphates'),0.4863905325443787,0.42961014977122514,0.4333875327337421,0.4863905325443787
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'density', 'alcohol'),0.5207100591715976,0.48139898927274355,0.47169533762940363,0.5207100591715976
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'pH', 'sulphates'),0.463905325443787,0.37669219611889404,0.3443040906922021,0.463905325443787
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'pH', 'alcohol'),0.5408284023668639,0.5023162202892044,0.497003576146324,0.5408284023668639
('fixed_acidity', 'volatile_acidity', 'residual_sugar', 'sulphates', 'alcohol'),0.5266272189349113,0.4864168642932943,0.4826807558964265,0.5266272189349113
('fixed_acidity', 'volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.48284023668639053,0.41092694711358896,0.40830588980630594,0.48284023668639053
('fixed_acidity', 'volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'density'),0.47928994082840237,0.4178973864428774,0.442103715682311,0.47928994082840237
('fixed_acidity', 'volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'pH'),0.4710059171597633,0.3863551010576817,0.41802824777122666,0.4710059171597633
('fixed_acidity', 'volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'sulphates'),0.4710059171597633,0.3881835276379943,0.40683760683760684,0.4710059171597633
('fixed_acidity', 'volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'alcohol'),0.5171597633136095,0.4785493476610543,0.4713456905085864,0.5171597633136095
('fixed_acidity', 'volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'density'),0.4840236686390533,0.42819280083260386,0.43693101027152337,0.4840236686390533
('fixed_acidity', 'volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'pH'),0.4757396449704142,0.40349528455588246,0.40617211422260197,0.4757396449704142
('fixed_acidity', 'volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'sulphates'),0.48520710059171596,0.4161247797614429,0.404623031074999,0.48520710059171596
('fixed_acidity', 'volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'alcohol'),0.5230769230769231,0.4850066847126194,0.4745309419401629,0.5230769230769231
('fixed_acidity', 'volatile_acidity', 'chlorides', 'density', 'pH'),0.49940828402366866,0.4477229330058021,0.46442617764857697,0.49940828402366866
('fixed_acidity', 'volatile_acidity', 'chlorides', 'density', 'sulphates'),0.4863905325443787,0.42594966610527557,0.42832188649771397,0.4863905325443787
('fixed_acidity', 'volatile_acidity', 'chlorides', 'density', 'alcohol'),0.5254437869822485,0.48828693297225373,0.47889918759182065,0.5254437869822485
('fixed_acidity', 'volatile_acidity', 'chlorides', 'pH', 'sulphates'),0.4710059171597633,0.3879915853760367,0.4218786372574885,0.4710059171597633
('fixed_acidity', 'volatile_acidity', 'chlorides', 'pH', 'alcohol'),0.5360946745562131,0.5010084956304609,0.4904327996170704,0.5360946745562131
('fixed_acidity', 'volatile_acidity', 'chlorides', 'sulphates', 'alcohol'),0.527810650887574,0.48981818059010135,0.4808784806174285,0.527810650887574
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.48520710059171596,0.42154235637828796,0.4374867240386169,0.48520710059171596
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.47928994082840237,0.3959633031293442,0.36219918681457147,0.47928994082840237
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.4804733727810651,0.39631449000329816,0.36191151883459577,0.4804733727810651
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5349112426035503,0.4942553436101823,0.49058595172642677,0.5349112426035503
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'density', 'pH'),0.5017751479289941,0.4474433489907737,0.4741528079112774,0.5017751479289941
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'density', 'sulphates'),0.493491124260355,0.4310541753811613,0.4429117920175696,0.493491124260355
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5242603550295858,0.4855419775586001,0.4805708967908759,0.5242603550295858
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.45207100591715976,0.3653336480160938,0.331634384589008,0.45207100591715976
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5242603550295858,0.48575310126724536,0.48076045736408474,0.5242603550295858
('fixed_acidity', 'volatile_acidity', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5313609467455621,0.4919987425328943,0.4909493086418954,0.5313609467455621
('fixed_acidity', 'volatile_acidity', 'total_sulfur_dioxide', 'density', 'pH'),0.4970414201183432,0.44080059348464734,0.46704099293976936,0.4970414201183432
('fixed_acidity', 'volatile_acidity', 'total_sulfur_dioxide', 'density', 'sulphates'),0.4982248520710059,0.43826179918411906,0.443190998769092,0.4982248520710059
('fixed_acidity', 'volatile_acidity', 'total_sulfur_dioxide', 'density', 'alcohol'),0.527810650887574,0.4886921073594592,0.4814029763878252,0.527810650887574
('fixed_acidity', 'volatile_acidity', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.47337278106508873,0.3924918688036365,0.35626763768775604,0.47337278106508873
('fixed_acidity', 'volatile_acidity', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5349112426035503,0.4962302473137032,0.49008657505303943,0.5349112426035503
('fixed_acidity', 'volatile_acidity', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5337278106508876,0.49365956945524087,0.4885588255973593,0.5337278106508876
('fixed_acidity', 'volatile_acidity', 'density', 'pH', 'sulphates'),0.5076923076923077,0.455240395236357,0.47656377349955764,0.5076923076923077
('fixed_acidity', 'volatile_acidity', 'density', 'pH', 'alcohol'),0.5384615384615384,0.49932156518779247,0.4932947112104826,0.5384615384615384
('fixed_acidity', 'volatile_acidity', 'density', 'sulphates', 'alcohol'),0.5349112426035503,0.49658945190979875,0.49006947254890687,0.5349112426035503
('fixed_acidity', 'volatile_acidity', 'pH', 'sulphates', 'alcohol'),0.5396449704142012,0.5004384304673721,0.4944112884335312,0.5396449704142012
('fixed_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide'),0.46745562130177515,0.3749739545919049,0.40844048612947087,0.46745562130177515
('fixed_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide'),0.4532544378698225,0.37257740452929033,0.3697133096809264,0.4532544378698225
('fixed_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'density'),0.45680473372781066,0.39072139082749163,0.41843480909061764,0.45680473372781066
('fixed_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'pH'),0.46153846153846156,0.37159752275777613,0.4074117996620945,0.46153846153846156
('fixed_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'sulphates'),0.4532544378698225,0.3637777325264596,0.38717350842958675,0.4532544378698225
('fixed_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'alcohol'),0.5242603550295858,0.4853319455702742,0.47963701812249526,0.5242603550295858
('fixed_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.46153846153846156,0.36065113669221477,0.35133179762964256,0.46153846153846156
('fixed_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'density'),0.4544378698224852,0.3880350515307461,0.410603373084422,0.4544378698224852
('fixed_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'pH'),0.45798816568047335,0.337376285469931,0.3410902943210635,0.45798816568047335
('fixed_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'sulphates'),0.45798816568047335,0.34308917607834327,0.340414292705328,0.45798816568047335
('fixed_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'alcohol'),0.527810650887574,0.4883307850300604,0.48232859623392166,0.527810650887574
('fixed_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'density'),0.463905325443787,0.4051165126471595,0.41159915166065014,0.463905325443787
('fixed_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'pH'),0.4461538461538462,0.3375119321409172,0.328514746903514,0.4461538461538462
('fixed_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'sulphates'),0.45680473372781066,0.3521567241131879,0.34604764072219696,0.45680473372781066
('fixed_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'alcohol'),0.5218934911242603,0.48277573273705526,0.47630287091825546,0.5218934911242603
('fixed_acidity', 'citric_acid', 'residual_sugar', 'density', 'pH'),0.4970414201183432,0.4510581728119144,0.4596412946834738,0.4970414201183432
('fixed_acidity', 'citric_acid', 'residual_sugar', 'density', 'sulphates'),0.47810650887573963,0.42371097922195183,0.42559350463859746,0.47810650887573963
('fixed_acidity', 'citric_acid', 'residual_sugar', 'density', 'alcohol'),0.5242603550295858,0.48698029270114795,0.47941865875817075,0.5242603550295858
('fixed_acidity', 'citric_acid', 'residual_sugar', 'pH', 'sulphates'),0.45680473372781066,0.34225288455044656,0.3410997029726127,0.45680473372781066
('fixed_acidity', 'citric_acid', 'residual_sugar', 'pH', 'alcohol'),0.5207100591715976,0.48399846658970364,0.4777702858685882,0.5207100591715976
('fixed_acidity', 'citric_acid', 'residual_sugar', 'sulphates', 'alcohol'),0.5242603550295858,0.4850014773843205,0.4773683254200867,0.5242603550295858
('fixed_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.45680473372781066,0.38118922076639244,0.3797979289105262,0.45680473372781066
('fixed_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'density'),0.46272189349112425,0.3971634801576651,0.4176098893994938,0.46272189349112425
('fixed_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'pH'),0.4650887573964497,0.3725957097979558,0.4386111204917165,0.4650887573964497
('fixed_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'sulphates'),0.4591715976331361,0.36865896783396435,0.39624705804135363,0.4591715976331361
('fixed_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'alcohol'),0.5207100591715976,0.48245724040151633,0.4785400365879168,0.5207100591715976
('fixed_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'density'),0.4662721893491124,0.4068095418588967,0.41522166747199946,0.4662721893491124
('fixed_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'pH'),0.4532544378698225,0.37854244264579756,0.3867079710604685,0.4532544378698225
('fixed_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'sulphates'),0.4591715976331361,0.38411937320816336,0.38881050998243805,0.4591715976331361
('fixed_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'alcohol'),0.5159763313609468,0.47731859542948935,0.4697988714428942,0.5159763313609468
('fixed_acidity', 'citric_acid', 'chlorides', 'density', 'pH'),0.4970414201183432,0.4425787940826155,0.4676920206777868,0.4970414201183432
('fixed_acidity', 'citric_acid', 'chlorides', 'density', 'sulphates'),0.4816568047337278,0.41894045270968344,0.42271491700099967,0.4816568047337278
('fixed_acidity', 'citric_acid', 'chlorides', 'density', 'alcohol'),0.5230769230769231,0.4851814785361364,0.47806191382057567,0.5230769230769231
('fixed_acidity', 'citric_acid', 'chlorides', 'pH', 'sulphates'),0.4686390532544379,0.37559485100980317,0.4199037739430401,0.4686390532544379
('fixed_acidity', 'citric_acid', 'chlorides', 'pH', 'alcohol'),0.5207100591715976,0.48525809733147485,0.47890158215724765,0.5207100591715976
('fixed_acidity', 'citric_acid', 'chlorides', 'sulphates', 'alcohol'),0.5289940828402366,0.49128402963512696,0.483391394633264,0.5289940828402366
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.47455621301775147,0.4105129394577567,0.4374446260507696,0.47455621301775147
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.46272189349112425,0.3622926713362308,0.3540100909961951,0.46272189349112425
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.45798816568047335,0.3599138179303467,0.34434115837185053,0.45798816568047335
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5171597633136095,0.4781581354892953,0.47437962165035413,0.5171597633136095
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'pH'),0.48757396449704143,0.4305092091007584,0.46307058326289097,0.48757396449704143
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'sulphates'),0.47928994082840237,0.4151509546458069,0.42613691539561144,0.47928994082840237
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5289940828402366,0.48899628479670754,0.48253403480821294,0.5289940828402366
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.4603550295857988,0.3464935545956609,0.35311164987958166,0.4603550295857988
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5313609467455621,0.49446280610832943,0.4885997303770319,0.5313609467455621
('fixed_acidity', 'citric_acid', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5301775147928994,0.4915894887680467,0.4888098004825707,0.5301775147928994
('fixed_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'pH'),0.47928994082840237,0.4236237343045168,0.45222771968334097,0.47928994082840237
('fixed_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'sulphates'),0.46982248520710057,0.409948372139255,0.4288836352184768,0.46982248520710057
('fixed_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5230769230769231,0.4851200892018849,0.47858774907070456,0.5230769230769231
('fixed_acidity', 'citric_acid', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.4544378698224852,0.35060994727236,0.34171177258971613,0.4544378698224852
('fixed_acidity', 'citric_acid', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5230769230769231,0.4864043703809541,0.4785173160994001,0.5230769230769231
('fixed_acidity', 'citric_acid', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5242603550295858,0.48492480968410884,0.4768292858215456,0.5242603550295858
('fixed_acidity', 'citric_acid', 'density', 'pH', 'sulphates'),0.493491124260355,0.4372214842544513,0.4711727847604266,0.493491124260355
('fixed_acidity', 'citric_acid', 'density', 'pH', 'alcohol'),0.5266272189349113,0.4889511961825987,0.48329894906215315,0.5266272189349113
('fixed_acidity', 'citric_acid', 'density', 'sulphates', 'alcohol'),0.5254437869822485,0.4876180566185088,0.4824804726255505,0.5254437869822485
('fixed_acidity', 'citric_acid', 'pH', 'sulphates', 'alcohol'),0.5301775147928994,0.4934984214129516,0.4835452083954152,0.5301775147928994
('fixed_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.46745562130177515,0.38674822122064756,0.40744247205785666,0.46745562130177515
('fixed_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density'),0.4591715976331361,0.39200509481676593,0.41702268625345545,0.4591715976331361
('fixed_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'pH'),0.45798816568047335,0.3659198996402598,0.39671812094586745,0.45798816568047335
('fixed_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'sulphates'),0.4556213017751479,0.36541693889022625,0.39168530268822377,0.4556213017751479
('fixed_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'alcohol'),0.527810650887574,0.4895154026571036,0.48533048677458174,0.527810650887574
('fixed_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density'),0.4757396449704142,0.4184044683791178,0.4244197220855328,0.4757396449704142
('fixed_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'pH'),0.45798816568047335,0.37628611329449996,0.4001713660573828,0.45798816568047335
('fixed_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'sulphates'),0.4603550295857988,0.3848990233605618,0.39494216194280046,0.4603550295857988
('fixed_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'alcohol'),0.5325443786982249,0.49286110091611074,0.4855494174150072,0.5325443786982249
('fixed_acidity', 'residual_sugar', 'chlorides', 'density', 'pH'),0.4958579881656805,0.45101085661666473,0.4603184285975721,0.4958579881656805
('fixed_acidity', 'residual_sugar', 'chlorides', 'density', 'sulphates'),0.47928994082840237,0.4235559581857862,0.42485504088424897,0.47928994082840237
('fixed_acidity', 'residual_sugar', 'chlorides', 'density', 'alcohol'),0.527810650887574,0.488641181903918,0.48102503991734763,0.527810650887574
('fixed_acidity', 'residual_sugar', 'chlorides', 'pH', 'sulphates'),0.45680473372781066,0.3669382088363331,0.4224685596980869,0.45680473372781066
('fixed_acidity', 'residual_sugar', 'chlorides', 'pH', 'alcohol'),0.5396449704142012,0.5048866967770185,0.4978478542856828,0.5396449704142012
('fixed_acidity', 'residual_sugar', 'chlorides', 'sulphates', 'alcohol'),0.5337278106508876,0.4973100192657583,0.4893354830702121,0.5337278106508876
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.4686390532544379,0.406625020985566,0.41400026498616604,0.4686390532544379
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.4591715976331361,0.3341085083974825,0.35334997344067254,0.4591715976331361
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.44970414201183434,0.32704037823836063,0.3367847911937968,0.44970414201183434
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5242603550295858,0.4860553186088965,0.4816954703028378,0.5242603550295858
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'pH'),0.49467455621301776,0.4496759009815355,0.4575116796418572,0.49467455621301776
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'sulphates'),0.48520710059171596,0.42921120491974923,0.43147760562744586,0.48520710059171596
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5159763313609468,0.4782703270863559,0.47209590413429603,0.5159763313609468
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.45207100591715976,0.3100900873634448,0.3391510204479682,0.45207100591715976
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5254437869822485,0.48792044894250125,0.48457072019845054,0.5254437869822485
('fixed_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.527810650887574,0.48929108920848147,0.48539135241640924,0.527810650887574
('fixed_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'pH'),0.514792899408284,0.47224726110623244,0.475291532578982,0.514792899408284
('fixed_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'sulphates'),0.4863905325443787,0.43492515315599284,0.431154073387324,0.4863905325443787
('fixed_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5289940828402366,0.4906388588844274,0.4821163040828349,0.5289940828402366
('fixed_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.450887573964497,0.30616271582189036,0.33658285843213465,0.450887573964497
('fixed_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5266272189349113,0.48946201489990726,0.4817827271307167,0.5266272189349113
('fixed_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.527810650887574,0.48784208840352544,0.48157879850640206,0.527810650887574
('fixed_acidity', 'residual_sugar', 'density', 'pH', 'sulphates'),0.5289940828402366,0.49031441704551393,0.49173866587203613,0.5289940828402366
('fixed_acidity', 'residual_sugar', 'density', 'pH', 'alcohol'),0.5325443786982249,0.4954262165104013,0.48880247536922916,0.5325443786982249
('fixed_acidity', 'residual_sugar', 'density', 'sulphates', 'alcohol'),0.5254437869822485,0.4861571325396045,0.4798123692196832,0.5254437869822485
('fixed_acidity', 'residual_sugar', 'pH', 'sulphates', 'alcohol'),0.527810650887574,0.4892556128898998,0.48292413101263887,0.527810650887574
('fixed_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.47928994082840237,0.4175699963676438,0.4273101722215374,0.47928994082840237
('fixed_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.46982248520710057,0.39274301575505177,0.4057950768663904,0.46982248520710057
('fixed_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.47337278106508873,0.39827111106783925,0.39661779311243767,0.47337278106508873
('fixed_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5254437869822485,0.48729110232441375,0.48296422731333977,0.5254437869822485
